,index,y
812,2011-04-09,1677.0
813,2011-04-10,1744.0
814,2011-04-11,1744.0
815,2011-04-12,1744.0
816,2011-04-13,2371.0
817,2011-04-14,2371.0
818,2011-04-15,2371.0
819,2011-04-16,2154.0
820,2011-04-17,2154.0
821,2011-04-18,2154.0
822,2011-04-19,3598.0
823,2011-04-20,3598.0
824,2011-04-21,3598.0
825,2011-04-22,2097.0
826,2011-04-23,2097.0
827,2011-04-24,2097.0
828,2011-04-25,2592.0
829,2011-04-26,2592.0
830,2011-04-27,2592.0
831,2011-04-28,3035.0
832,2011-04-29,3035.0
833,2011-04-30,3035.0
834,2011-05-01,3949.0
835,2011-05-02,3949.0
836,2011-05-03,3949.0
837,2011-05-04,2800.0
838,2011-05-05,2800.0
839,2011-05-06,2800.0
840,2011-05-07,3887.0
841,2011-05-08,3887.0
842,2011-05-09,3887.0
843,2011-05-10,3151.0
844,2011-05-11,3151.0
845,2011-05-12,3151.0
846,2011-05-13,4064.0
847,2011-05-14,4064.0
848,2011-05-15,4064.0
849,2011-05-16,4349.0
850,2011-05-17,4349.0
851,2011-05-18,4349.0
852,2011-05-19,4663.0
853,2011-05-20,4663.0
854,2011-05-21,4663.0
855,2011-05-22,5282.0
856,2011-05-23,5282.0
857,2011-05-24,5282.0
858,2011-05-25,6258.0
859,2011-05-26,6258.0
860,2011-05-27,6258.0
861,2011-05-28,5013.0
862,2011-05-29,5013.0
863,2011-05-30,5013.0
864,2011-05-31,6063.0
865,2011-06-01,6063.0
866,2011-06-02,6063.0
867,2011-06-03,8441.0
868,2011-06-04,8441.0
869,2011-06-05,8441.0
870,2011-06-06,9703.0
871,2011-06-07,9703.0
872,2011-06-08,9703.0
873,2011-06-09,12176.0
874,2011-06-10,12176.0
875,2011-06-11,12176.0
876,2011-06-12,12440.0
877,2011-06-13,12440.0
878,2011-06-14,12440.0
879,2011-06-15,12605.0
880,2011-06-16,12605.0
881,2011-06-17,12605.0
882,2011-06-18,11563.0
883,2011-06-19,11563.0
884,2011-06-20,11563.0
885,2011-06-21,9704.0
886,2011-06-22,9704.0
887,2011-06-23,9704.0
888,2011-06-24,10922.0
889,2011-06-25,10922.0
890,2011-06-26,10922.0
891,2011-06-27,11751.0
892,2011-06-28,11751.0
893,2011-06-29,11751.0
894,2011-06-30,9636.0
895,2011-07-01,9636.0
896,2011-07-02,9636.0
897,2011-07-03,8364.0
898,2011-07-04,8364.0
899,2011-07-05,8364.0
900,2011-07-06,10519.0
901,2011-07-07,10519.0
902,2011-07-08,10519.0
903,2011-07-09,7851.0
904,2011-07-10,7851.0
905,2011-07-11,7851.0
906,2011-07-12,8147.0
907,2011-07-13,8147.0
908,2011-07-14,8147.0
909,2011-07-15,8148.0
910,2011-07-16,8148.0
911,2011-07-17,8148.0
912,2011-07-18,8976.0
913,2011-07-19,8976.0
914,2011-07-20,8976.0
915,2011-07-21,8163.0
916,2011-07-22,8163.0
917,2011-07-23,8163.0
918,2011-07-24,8219.0
919,2011-07-25,8219.0
920,2011-07-26,8219.0
921,2011-07-27,7995.0
922,2011-07-28,7995.0
923,2011-07-29,7995.0
924,2011-07-30,6209.0
925,2011-07-31,6209.0
926,2011-08-01,6209.0
927,2011-08-02,8817.0
928,2011-08-03,8817.0
929,2011-08-04,8817.0
930,2011-08-05,7360.0
931,2011-08-06,7360.0
932,2011-08-07,7360.0
933,2011-08-08,7267.0
934,2011-08-09,7267.0
935,2011-08-10,7267.0
936,2011-08-11,7596.0
937,2011-08-12,7596.0
938,2011-08-13,7596.0
939,2011-08-14,7471.0
940,2011-08-15,7471.0
941,2011-08-16,7471.0
942,2011-08-17,7722.0
943,2011-08-18,7722.0
944,2011-08-19,7722.0
945,2011-08-20,7191.0
946,2011-08-21,7191.0
947,2011-08-22,7191.0
948,2011-08-23,7277.0
949,2011-08-24,7277.0
950,2011-08-25,7277.0
951,2011-08-26,7421.0
952,2011-08-27,7421.0
953,2011-08-28,7421.0
954,2011-08-29,8094.0
955,2011-08-30,8094.0
956,2011-08-31,8094.0
957,2011-09-01,7203.0
958,2011-09-02,7203.0
959,2011-09-03,7203.0
960,2011-09-04,7258.0
961,2011-09-05,7258.0
962,2011-09-06,7258.0
963,2011-09-07,7090.0
964,2011-09-08,7090.0
965,2011-09-09,7090.0
966,2011-09-10,5993.0
967,2011-09-11,5993.0
968,2011-09-12,5993.0
969,2011-09-13,6519.0
970,2011-09-14,6519.0
971,2011-09-15,6519.0
972,2011-09-16,6209.0
973,2011-09-17,6209.0
974,2011-09-18,6209.0
975,2011-09-19,6653.0
976,2011-09-20,6653.0
977,2011-09-21,6653.0
978,2011-09-22,6139.0
979,2011-09-23,6139.0
980,2011-09-24,6139.0
981,2011-09-25,5722.0
982,2011-09-26,5722.0
983,2011-09-27,5722.0
984,2011-09-28,6017.0
985,2011-09-29,6017.0
986,2011-09-30,6017.0
987,2011-10-01,5374.0
988,2011-10-02,5374.0
989,2011-10-03,5374.0
990,2011-10-04,5809.0
991,2011-10-05,5809.0
992,2011-10-06,5809.0
993,2011-10-07,5674.0
994,2011-10-08,5674.0
995,2011-10-09,5674.0
996,2011-10-10,5882.0
997,2011-10-11,5882.0
998,2011-10-12,5882.0
999,2011-10-13,4984.0
1000,2011-10-14,4984.0
1001,2011-10-15,4984.0
1002,2011-10-16,4981.0
1003,2011-10-17,4981.0
1004,2011-10-18,4981.0
1005,2011-10-19,5130.0
1006,2011-10-20,5130.0
1007,2011-10-21,5130.0
1008,2011-10-22,5114.0
1009,2011-10-23,5114.0
1010,2011-10-24,5114.0
1011,2011-10-25,5226.0
1012,2011-10-26,5226.0
1013,2011-10-27,5226.0
1014,2011-10-28,5118.0
1015,2011-10-29,5118.0
1016,2011-10-30,5118.0
1017,2011-10-31,5182.0
1018,2011-11-01,5182.0
1019,2011-11-02,5182.0
1020,2011-11-03,6253.0
1021,2011-11-04,6253.0
1022,2011-11-05,6253.0
1023,2011-11-06,5034.0
1024,2011-11-07,5034.0
1025,2011-11-08,5034.0
1026,2011-11-09,6448.0
1027,2011-11-10,6448.0
1028,2011-11-11,6448.0
1029,2011-11-12,5487.0
1030,2011-11-13,5487.0
1031,2011-11-14,5487.0
1032,2011-11-15,6106.0
1033,2011-11-16,6106.0
1034,2011-11-17,6106.0
1035,2011-11-18,5169.0
1036,2011-11-19,5169.0
1037,2011-11-20,5169.0
1038,2011-11-21,4770.0
1039,2011-11-22,4770.0
1040,2011-11-23,4770.0
1041,2011-11-24,5018.0
1042,2011-11-25,5018.0
1043,2011-11-26,5018.0
1044,2011-11-27,5061.0
1045,2011-11-28,5061.0
1046,2011-11-29,5061.0
